CustomerId,Profit,Recency,Frequency,Monetary,Variance,labels,Type
1441,1711,3,13,454977.98,65,0,Regular customer
1442,19,34,2,196.14,3,1,Inactive customer
1443,24,6,2,214.8,1,3,New customer
1444,2336,3,23,103720.06,51,0,Regular customer
1445,650,4,23,25456.36,36,0,Regular customer
1446,200,13,7,3808.36,5,3,New customer
1447,650,5,18,13214.87,24,0,Regular customer
1448,59,25,5,1432.46,5,3,New customer
1449,163,34,11,7611.87,19,1,Inactive customer
1450,272,4,15,10409.08,18,3,New customer
1451,101,10,9,3829.26,9,3,New customer
1452,96,44,4,3171.74,7,1,Inactive customer
1453,371,4,14,20896.6,21,3,New customer
1454,74,4,10,1791.85,13,3,New customer
1455,94,3,5,3821.77,16,3,New customer
1456,311,17,4,5750.76,7,3,New customer
1457,671,2,10,38193.78,21,3,New customer
1458,207,46,3,2428.32,3,1,Inactive customer
1459,465,1,3,37430.85,13,3,New customer
1460,24,72,1,199.96,1,1,Inactive customer
1461,550,4,22,18316.65,27,0,Regular customer
1462,151,10,4,1959.88,7,3,New customer
1463,12,10,3,136.22,3,3,New customer
1464,54,25,2,370.22,3,3,New customer
1465,56,5,4,936.16,3,3,New customer
1466,290,14,15,10513.18,11,3,New customer
1467,1887,3,17,84963.79,37,0,Regular customer
1468,344,10,18,7609.62,18,3,New customer
1469,323,7,17,11577.31,25,0,Regular customer
1470,24,40,1,226.44,1,1,Inactive customer
1471,20,7,3,698.21,6,3,New customer
1472,515,1,3,35028.09,12,3,New customer
1473,629,5,13,18616.87,35,0,Regular customer
1474,168,5,9,2020.31,6,3,New customer
1475,307,2,22,4776.73,12,3,New customer
1476,24,60,1,728.82,3,1,Inactive customer
1477,129,34,5,1674.98,6,1,Inactive customer
1478,270,6,7,14757.11,13,3,New customer
1479,72,4,10,622.62,5,3,New customer
1480,38877,2,64,4794635.85,102,2,Profitable customer
1481,5,47,2,55.98,2,1,Inactive customer
1482,241,5,10,4457.49,12,3,New customer
1483,114,46,6,2417.2,8,1,Inactive customer
1484,12,46,2,161.94,3,1,Inactive customer
1485,18,21,1,121.86,1,3,New customer
1486,8247,5,30,164107.06,35,0,Regular customer
1487,239,3,12,3657.48,8,3,New customer
1488,70,18,15,756.8,7,3,New customer
1489,123,4,9,4726.21,18,3,New customer
1490,507,6,19,32313.27,23,0,Regular customer
1491,18662,5,19,352667.37,27,0,Regular customer
1492,300,87,1,1798.95,1,1,Inactive customer
1493,262,6,23,2505.29,11,3,New customer
1494,90,74,4,3211.74,12,1,Inactive customer
1495,154,6,6,5778.58,13,3,New customer
1496,490,53,4,24284.7,21,1,Inactive customer
1497,148,11,6,1380.73,7,3,New customer
1498,6,87,1,107.04,2,1,Inactive customer
1499,85,16,11,642.02,8,3,New customer
1500,30,55,1,127.83,1,1,Inactive customer
1501,768,3,21,19567.87,18,0,Regular customer
1502,87,4,8,1734.88,14,3,New customer
1503,213,5,8,6547.08,18,3,New customer
1504,138,19,5,2236.05,4,3,New customer
1505,704,3,23,5226.98,11,3,New customer
1506,136,11,3,1686.62,5,3,New customer
1507,174,18,3,15798.92,17,3,New customer
1508,124,28,12,2676.89,7,3,New customer
1509,1543,4,17,109497.54,54,0,Regular customer
1510,668,1,3,49602.45,17,3,New customer
1511,82,35,4,1047.58,6,1,Inactive customer
